Id,Name,category,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music
XPuCR_UaPliuNQMzU2pNlQ,Olive Garden Italian Restaurant,"Italian,Salad",$11-30,$11-30,"
                                A
                            ",125,106,117,138,81,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,Yes,No,,Casual,Casual,Average,
Hh9glEE_xDYT_pPUsRPXlA,Blend on the Water,"Latin American,Breakfast & Brunch,Lounges",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage, Street",,Yes,Yes,Yes,Free,,"Trendy, Romantic",Casual,Average,
BhrSGlUf4oyIzI16oil0cQ,NIOS,"American (New),Cocktail Bars,Lounges",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,No,Yes,,Free,,Trendy,Casual,Average,
GZvelhGenbfJxc4_SG_RJw,Cielo At the Mayfair,"Italian,Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
PWzDV2G8ZGnIgjFupSZhQw,Pershing Square,"American (Traditional),Breakfast & Brunch,Seafood",$11-30,$11-30,"
                                P
                            ",83,96,177,186,76,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Touristy,Casual,Average,
zV5u8sr2u9x_oxq7BNuKKw,Le Marais,"French,Steakhouses,Burgers",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,,Casual,Average,
FKzpfWUpyupl4q74Jt8fTA,Don Antonio,"Pizza,Italian",$11-30,$11-30,"
                                A
                            ",105,74,145,385,503,Yes,Full Bar,,Yes,,No,No,Street,,Yes,No,,,,Casual,Casual,Average,
kymVzyHbzyuLZEyu6zx1yA,T45,"American (New),Breakfast & Brunch,Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,No,Yes,Street,,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Average,
LevaZe9HJHteg4nSp-pt2g,Blue Fin,"Sushi Bars,Seafood",$31-60,$31-60,"
                                A
                            ",67,93,208,337,184,Yes,Full Bar,,Yes,,,No,,,Yes,Yes,,No,,Trendy,Casual,Average,
1nR3kKOs938gcgnw6p5wjg,Sinigual,"Mexican,Bars",$11-30,$11-30,,47,65,165,225,201,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
f8arEwM7NL9wX0cGM9lV8w,Bobby Van’s Steakhouse,"Steakhouses,Seafood,American (Traditional)",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Street, Private Lot",,Yes,Yes,,No,,Classy,Dressy,Average,
faukkggAc_tuJ4THYlf4fg,La Masseria,"Italian,Desserts,Soup",$31-60,$31-60,"
                                A
                            ",29,29,58,167,239,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,Free,,Classy,Dressy,Average,
Cb2DGjhBZXPx5xeTdFOrXg,Raspberries Cafe of Utica,"Italian,American (New),Breakfast & Brunch",$11-30,$11-30,"
                                96 out of 100
                            ",3,4,3,8,6,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Quiet,
7FuCBeAmcFJLgUfqDnPXpQ,Swifty’s Restaurant & Pub,"American (New),Irish,Pizza",$11-30,$11-30,"
                                75 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
aB5X9LvVEZ_1XfVXJW7bUw,The Tailor and the Cook,"American (New),Bars",$31-60,$31-60,"
                                100 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,No,,Classy,Casual,Average,
XK8DnTYgZGoZKuihH4_cpg,Taboon,"Middle Eastern,Mediterranean",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,No,,Classy,Casual,Average,
XVMzBs7wGeU5BWgyBL3xyQ,Ardesia Wine Bar,"Wine Bars,Tapas/Small Plates",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,Yes,"Garage, Street",,Yes,Yes,,No,,Intimate,Casual,Average,
Ti-957LNURM0Gy2CXIbQOw,Hummus Kitchen,"Middle Eastern,Mediterranean",$11-30,$11-30,"
                                B
                            ",45,49,112,269,198,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
JOXl-jcvaciJa_oQAvFkbA,Afghan Kebab House,Afghan,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,No,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Quiet,
MOwB9YYd-Ko6nVgSB-ltQw,Briciola,"Italian,Wine Bars,Tapas Bars",$11-30,$11-30,"
                                A
                            ",55,28,56,231,335,Yes,Beer & Wine Only,,No,,No,No,Street,,Yes,Yes,Yes,Free,,Intimate,Casual,Average,
-QIPdiq5ILg_EJqdVoCqEA,Istanbul Kebab House,"Turkish,Halal,Mediterranean",$11-30,$11-30,"
                                A
                            ",34,34,47,129,220,Yes,No,,Yes,,,No,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
VnjcxOUuZAeJMiDIU-7hUQ,Churrascaria Plataforma,"Brazilian,Steakhouses",Above $61,Above $61,"
                                A
                            ",50,68,164,382,572,Yes,Full Bar,,No,,,No,"Street, Validated",,No,Yes,,Free,,Classy,Casual,Average,
sul_ihulQ5VUPNbk9liWqA,Cantina Rooftop,"Lounges,Mexican,Cocktail Bars",$11-30,$11-30,"
                                B
                            ",113,55,70,64,37,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,Free,,Trendy,Casual,Average,DJ
XoDR_T-ZKYJtZgCocEDcyA,Print,"American (New),Breakfast & Brunch",$31-60,$31-60,,16,46,93,281,370,Yes,Full Bar,,No,,,No,Street,,No,Yes,Yes,No,,Classy,Dressy,Average,
fmdEiai0e4agyTEqFUWJmw,Amarone NY,"Italian,Seafood",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,,Casual,Average,
-olla_BldF5Y84I9ezRNdA,Hourglass Tavern,"American (Traditional),Breakfast & Brunch,Wine Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
QObHX0yR6zd0WfksRDbJTA,Becco,Italian,$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,No,Yes,,No,,,Casual,Average,
k66YEH3vXH_sNOQ7-vT1UQ,Swing 46,"American (New),Jazz & Blues,Cocktail Bars",$31-60,$31-60,"
                                A
                            ",29,19,30,87,78,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,,No,,Romantic,Casual,Loud,Live
WqjqHMozyW42XLTtLnKGag,La Pulperia Hell’s Kitchen,"Latin American,Seafood,Bars",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Intimate,Casual,Average,
cUNFGQB2I3GI_vqy2OBW3Q,Lattanzi,Italian,$31-60,$31-60,"
                                A
                            ",25,29,31,59,75,Yes,Full Bar,,No,,,Yes,Street,,No,Yes,,No,,,Dressy,Average,
1o5dCnbY1Y9de7ZbdsxUsQ,Barbetta,"Italian,American (New)",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,,,,Yes,,No,,Classy,Dressy,Quiet,
DoSU8IPq-Py_YV3kYmXPfQ,Trattoria Trecolori,Italian,$11-30,$11-30,"
                                A
                            ",83,103,237,661,781,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,Yes,No,,,Casual,Average,
YfpFRkOx6rFcWsuvQpyMHA,Sapporo 46,"Ramen,Bars",$11-30,$11-30,,97,118,237,331,117,Yes,Full Bar,,No,,,No,Street,,Yes,No,No,Free,,Casual,Casual,Average,
2ZbGLUZpaJO8mdxi7UaVMQ,Cara Mia,Italian,$11-30,$11-30,"
                                C
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,Yes,Street,,Yes,Yes,Yes,No,,Casual,Casual,Average,
TY68GixhXgHuEXYzzx6KSw,Bourbon Street Bar & Grille,"Cajun/Creole,Southern",$11-30,$11-30,"
                                A
                            ",59,75,188,288,173,Yes,Full Bar,,Yes,,No,Yes,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
gNDdRSWiuxdulA-Ajx6zCQ,Brasserie Athenee,French,$11-30,$11-30,"
                                A
                            ",79,48,42,42,22,Yes,Full Bar,,No,,,No,Street,,No,Yes,,No,,,Casual,Average,
TNymQn5Fb0GobRGbax1vRQ,Pergola Des Artistes,French,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,,,,No,Street,,Yes,Yes,Yes,No,,Intimate,Casual,Average,
3FCxi2imtP_wMgsgsqIQOw,Bocca Di Bacco,"Italian,Wine Bars,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",26,19,37,68,64,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
bpOgimL_paWkF1AusXE8cA,The View Restaurant & Lounge,"Lounges,American (New)",Above $61,Above $61,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,No,No,"Valet, Garage",,No,Yes,Yes,No,,Romantic,Dressy,Average,
NMVRHrkdp68twl4CWo1I5A,Marseille,"French,Mediterranean,Brasseries",$31-60,$31-60,"
                                A
                            ",30,55,157,332,204,Yes,Full Bar,,Yes,,,Yes,Street,,No,Yes,Yes,No,,,Casual,Average,
Ucya5uGBVUA3azs-HX0sTA,West Side Steakhouse,Steakhouses,$31-60,$31-60,"
                                A
                            ",15,27,60,105,130,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
h4VCnZ2aZ33mdenS_ZI7jQ,Mama Mia 44 SW,"Pizza,Seafood,Italian",$11-30,$11-30,"
                                A
                            ",24,39,38,63,236,Yes,Full Bar,,No,,No,Yes,Street,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
9E6f_oc2QuPUM4sGc14pRA,Chimichurri Grill,"Latin American,Steakhouses,Argentine",$31-60,$31-60,"
                                A
                            ",18,22,42,98,120,Yes,Full Bar,,Yes,,No,No,Street,,Yes,Yes,Yes,Free,,Intimate,Casual,Quiet,
Rc1lxc5lSKJYd162JHNMfQ,Bea,"American (New),Cocktail Bars",$11-30,$11-30,"
                                B
                            ",62,99,194,721,879,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,No,,,Casual,Average,
6_QdpGBllowmf94fqZr68Q,Esca,Italian,Above $61,Above $61,"
                                A
                            ",94,121,104,159,160,Yes,Full Bar,,No,,,Yes,Street,,No,Yes,,No,,Upscale,Dressy,Average,
BF6pY829iPBERt15CG1g3w,At Nine Restaurant & Bar,"Thai,Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,Street,,Yes,Yes,,No,,Trendy,Casual,Average,
cw7K31iO2tb5drMtqZ9F8w,Sardi’s,"American (Traditional),Italian,Steakhouses",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,No,Yes,,No,,Classy,Dressy,Average,
trEnFaHqRkJqtjRvzx7PsQ,Dafni Greek Taverna,"Greek,Wine Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,Yes,Yes,No,,Casual,Casual,Average,
25KSIumOXSnysnUIGAhNYw,Fuji Hibachi,"Japanese,Steakhouses,Sushi Bars",$11-30,$11-30,"
                                A
                            ",31,17,24,40,88,Yes,Beer & Wine Only,,Yes,,No,No,Street,,Yes,Yes,Yes,Free,,"Casual, Trendy, Classy",Casual,Average,
22nKUyCIbpnzR6R3_g1ptQ,Carmine’s Italian Restaurant - Times Square,"Italian,Venues & Event Spaces,Seafood",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Loud,
Bjv99EWQdyJUGzAZYQ_WOA,Bubba Gump Shrimp Co.,"Seafood,Southern,Cajun/Creole",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,No,,Free,,"Casual, Touristy",Casual,Average,
dLYFNYqSw2L148bTJbwmiw,Bella Vita Pizzeria & Trattoria,"Italian,Pizza,Fast Food",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,,,Yes,No,Yes,No,,"Casual, Touristy",,Average,
kGkAU_WT0BjDZsSD5keRZA,Hard Rock Cafe,"American (Traditional),Sports Bars,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,"Garage, Street",,Yes,No,,Free,,Touristy,Casual,Loud,
mWi1AZgb8HJjDsnz5lXsLA,Hunt & Fish Club,"American (New),Steakhouses,Cocktail Bars",Above $61,Above $61,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Garage, Street",,Yes,Yes,Yes,Free,,"Trendy, Romantic, Classy, Upscale",Dressy,Average,
D3UNlDZDjdJtWR3j_b4JXw,Brooklyn Diner Times Square,"Diners,American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Casual,,Average,
5TX0X8w5ssIACU_pnBEq6g,Tony’s Di Napoli,Italian,$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Loud,
6wLRkcuam2J_xSZ403YwLA,The Lambs Club,"American (New),Lounges",$31-60,$31-60,"
                                A
                            ",87,83,86,143,119,Yes,Full Bar,,No,,,No,Street,,No,Yes,,Free,,Upscale,Dressy,Average,
gytFjzBw-z5LZD-6JSMChg,Applebee’s Grill + Bar,"American (Traditional),Burgers,Sports Bars",$11-30,$11-30,"
                                A
                            ",223,90,57,33,16,Yes,Full Bar,,No,,,No,Street,,Yes,No,,Free,,Touristy,Casual,Average,
C3OlQ_y5LcgboyaKlpETYA,Trattoria Casa Di Isacco,"Italian,Seafood,Wine Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,Yes,,No,,,Casual,Average,
VNKcgjNlNhMMozhDPFpC6w,Wolfgang’s Steakhouse,"Steakhouses,American (Traditional)",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,No,Yes,,No,,"Classy, Upscale",Dressy,Loud,
olKDCc_8P7i909NG5uveeQ,Beer Authority,Beer Bar,Moderate,Moderate,"
                                A
                            ",78,48,133,196,102,Yes,Full Bar,,,,,Yes,"Garage, Street",,,Yes,,Free,,Casual,,Loud,
Nz3ednIoYXg1NwOn7jnTOQ,The Counter,"Burgers,American (New)",$11-30,$11-30,"
                                A
                            ",86,99,165,241,154,Yes,Full Bar,,No,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
3VZrUBCmSUt37jMB13-7yQ,The Hummus & Pita,"Middle Eastern,Mediterranean,Vegetarian",Under $10,Under $10,"
                                A
                            ",24,12,40,106,138,Yes,No,,Yes,,,No,,,Yes,No,Yes,Free,,Casual,Casual,Average,
NZaq_ygLr4N8-blY5dGx-g,Paul’s On Times Square,"Bars,Pizza,Italian",$11-30,$11-30,,20,14,33,74,134,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,Free,,,Casual,Quiet,
bEXTA_Gwo2oVg4gnFd9fNA,Ai Fiori,"Italian,French,Cocktail Bars",Above $61,Above $61,"
                                A
                            ",43,69,152,325,525,Yes,Full Bar,,No,,,No,Street,,No,Yes,,Free,,"Classy, Upscale",Dressy,Average,
dS9rQ7SvIGngPE4y2xkSKw,Royal 35 Steakhouse,Steakhouses,Above $61,Above $61,"
                                A
                            ",3,5,9,12,109,Yes,Full Bar,,No,,,No,Validated,,Yes,Yes,Yes,Free,,"Intimate, Romantic, Classy, Upscale",Casual,Quiet,
sMUYF6hEsuptyXiwNLaK-Q,Charlie Palmer Steak,"Steakhouses,American (New)",Above $61,Above $61,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,No,No,Street,,Yes,Yes,Yes,Free,,"Classy, Upscale",Casual,Average,
xhH_7pRMIpj8c9ZXfH5v4Q,Madison Bistro,French,$31-60,$31-60,"
                                A
                            ",20,13,28,35,27,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
85TC7GGcL5HYKdteMXWyOQ,Colbeh,"Persian/Iranian,Mediterranean,Kosher",$31-60,$31-60,"
                                A
                            ",38,21,20,25,18,Yes,Full Bar,,Yes,,No,No,Street,,Yes,Yes,,Free,,,Casual,Average,
LQHegfNHe7ylY3bocrFlpg,Calle Dao - Bryant Park,"Cuban,Cocktail Bars,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,Yes,Free,,"Casual, Trendy, Intimate",Casual,Average,
_zGsfwGAY8ZTob_mIFAM-w,Pokéworks,"Hawaiian,Seafood,Poke",$11-30,$11-30,"
                                A
                            ",57,102,244,601,649,Yes,No,,Yes,,,No,Street,,Yes,No,Yes,No,,Casual,Casual,Average,
pQuZDnefX038xurT1BhDXA,Keens Steakhouse,"Steakhouses,Desserts,Pubs",Above $61,Above $61,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,Street,,Yes,Yes,,No,,Classy,Dressy,Average,
6tASYtO9zOrXr8-LPnAToQ,Zest Szechuan,"Szechuan,Seafood,Soup",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,No,No,Street,,Yes,Yes,Yes,No,,Casual,Casual,Average,
hkeMbvsLVrVgdpU_XRDvRA,STATE Grill and Bar,"Bars,American (New)",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,Garage,,No,Yes,Yes,Free,,Classy,Casual,Quiet,
3Wu7lGDEwuP-5OW1rdg0OQ,Sammy’s Halal,"Halal,Mediterranean,Middle Eastern",Under $10,Under $10,,0,0,0,0,0,Yes,No,,Yes,,No,No,Street,,Yes,No,No,Free,,Casual,Casual,Average,
Lq_0x1NFNj68jYrhdt1yVQ,Mr Broadway,"Kosher,Mediterranean,Caterers",$11-30,$11-30,"
                                A
                            ",87,34,34,47,26,Yes,Beer & Wine Only,,,,,No,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
MoyxzhaYIsJx-p9IuGGK4w,Stella 34 Trattoria,"Italian,Pizza,Cocktail Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Trendy,Casual,Average,
xe9qWNyYmsRvNGRPgW-ZcA,Dons Bogam BBQ & Wine Bar,"Korean,Barbeque,Wine Bars",$31-60,$31-60,,40,52,123,422,278,Yes,Full Bar,,No,,No,No,Street,,Yes,Yes,Yes,No,,Trendy,Casual,Average,
FZpm4_fbd6P984foOUejWg,Jongro BBQ,"Korean,Barbeque,Beer Bar",$11-30,$11-30,"
                                A
                            ",47,47,152,494,578,Yes,Beer & Wine Only,,No,,No,No,Street,,No,Yes,Yes,No,,Casual,Casual,Loud,
wfGFM8zvdw9Zs-jxsTdjww,Soju Haus,"Korean,Bars",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Street,,No,Yes,,No,,"Casual, Trendy",Casual,Loud,
scjoZtbTQHi35xhAlUm2iQ,L’ADRESSE,"American (New),Breakfast & Brunch,Desserts",$11-30,$11-30,,13,15,43,93,148,Yes,Full Bar,,Yes,,No,No,Street,,Yes,Yes,Yes,No,,Trendy,Casual,Average,
3GYAtJo-YgEQpFDQBX0dJg,The Kunjip,"Korean,Barbeque,Seafood",$11-30,$11-30,"
                                A
                            ",281,112,138,163,89,Yes,Beer & Wine Only,,No,,,No,Street,,Yes,Yes,Yes,No,,Casual,Casual,Loud,
ikb5lhHmb2xndNZM-jr_Mw,Wolfgang’s Steakhouse,Steakhouses,Above $61,Above $61,"
                                A
                            ",60,75,90,262,385,Yes,Full Bar,,No,,,No,Street,,No,Yes,,No,,Classy,Casual,Loud,
srhEv1OqoK9W5JRdiMWDyw,Ayza Wine & Chocolate Bar,"Wine Bars,Desserts,Mediterranean",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Garage, Street",,Yes,Yes,,Free,,"Trendy, Intimate, Romantic",Casual,Average,
wx5XkAsviabyZdQma64Fyw,Gaonnuri,"Korean,Barbeque,Cocktail Bars",$31-60,$31-60,"
                                A
                            ",51,61,124,256,199,Yes,Full Bar,,No,,,No,"Garage, Street",,No,Yes,,,,"Classy, Upscale",Dressy,Average,
o2SAcKbfOMkA71xUfyee6Q,Rossini’s,Italian,$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Street, Validated",,Yes,Yes,No,Free,,Intimate,Dressy,Average,
sSSV7G16yUijp-Peq4fmsA,Benjamin Steakhouse,"Steakhouses,Seafood",Above $61,Above $61,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,No,,,No,,,No,Yes,,No,,"Classy, Upscale",Dressy,Average,
IjQ2yGUKkvP0JIldT9vRFQ,Take31,"Korean,Gastropubs,Cocktail Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,No,Yes,Free,,Casual,Casual,Loud,
51YLgpfHKfXxOkDFe9sT-w,Balade - Your Way,"Lebanese,Mediterranean",$11-30,$11-30,"
                                A
                            ",9,9,16,59,182,Yes,No,,Yes,,,No,Street,,Yes,No,Yes,No,,"Casual, Trendy",Casual,Average,
megxpLA5KciBJbW-jNm2RQ,Arno Ristorante,"Italian,Wine Bars",$31-60,$31-60,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Garage, Street",,Yes,Yes,,Free,,Classy,Casual,Average,
ryng69yOCoveA68KE6jl-Q,STK Midtown,"Steakhouses,American (New),Cocktail Bars",$31-60,$31-60,"
                                A
                            ",87,79,144,213,136,Yes,Full Bar,,Yes,,,Yes,Street,,No,Yes,,Free,,Upscale,Dressy,Average,DJ
l3USyZNhkkTsG-6-rHvsew,Wine:34,"Wine Bars,American (New),Beer Bar",$11-30,$11-30,"
                                B
                            ",0,0,0,0,0,Yes,Full Bar,,,,,Yes,,,Yes,Yes,,,,"Casual, Classy",Casual,Quiet,
ExvoimQ4LzY3UWtZ6m6Lgw,Ravagh Persian Grill,"Middle Eastern,Persian/Iranian,Mediterranean",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
jG3XHl8Bkw5KEwAI93ciVw,Nirvana,"Indian,Soup,Seafood",$11-30,$11-30,"
                                A
                            ",30,41,71,186,115,,Full Bar,,Yes,,,No,Street,,Yes,Yes,,No,,Casual,Casual,Average,
njpz2-Vd-EnoFu5YiIBTVA,Delmonico’s Kitchen,Steakhouses,$31-60,$31-60,"
                                A
                            ",28,46,64,80,91,Yes,Full Bar,,No,,,No,Street,,No,Yes,,No,,Classy,Casual,Average,
gTEoEsssfbjl76Opf5bP9g,L’Amico NYC,"Italian,Breakfast & Brunch,Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,Free,,Casual,Casual,Average,
NTwOc9yQ1xl5deeVzZqxfw,Tavern29,"Pubs,American (New)",$11-30,$11-30,"
                                A
                            ",89,54,124,225,304,Yes,Full Bar,,Yes,,No,Yes,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
csVEpHy5KJoFvM1qp5XwLQ,Le Parisien,"French,Salad,Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",32,38,82,390,322,Yes,Beer & Wine Only,,No,,,No,Street,,No,Yes,Yes,No,,Intimate,Casual,Average,
1LIptXhtDh58vAA-QPFL4w,Cask Bar & Kitchen,"Bars,American (New),Breakfast & Brunch",$11-30,$11-30,"
                                A
                            ",20,54,155,611,407,Yes,Full Bar,,No,,No,Yes,"Garage, Street",,Yes,Yes,No,Free,,Casual,Casual,Average,
nv0z4xJoHGnQmBkQasYT6g,La Biblioteca,Lounges,Moderate,Moderate,,0,0,0,0,0,Yes,Full Bar,,,,,No,Street,,,Yes,,No,,Intimate,,Loud,
ggm-5YHqX5pXgk5Uh42dEA,Pergola,"Hookah Bars,Mediterranean,Lounges",$11-30,$11-30,"
                                A
                            ",142,44,72,145,193,Yes,Full Bar,,Yes,,,No,Street,,Yes,Yes,,Free,,Trendy,Casual,Loud,
eTR6nfHvQzvKX7Dcd6JrfA,District Social,"Bars,American (New)",$11-30,$11-30,"
                                A
                            ",18,19,51,164,192,Yes,Full Bar,,No,,No,No,Street,,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Average,
1z5Nu66M6W8mk5Ap4osZwA,The NoMad Restaurant,"French,American (New),Gastropubs",$31-60,$31-60,"
                                A
                            ",46,67,155,403,679,Yes,Full Bar,,No,,,No,Street,,No,Yes,,No,,Classy,Dressy,Average,
B55Ocx5RBWxo6AGSucYSIA,ilili,"Mediterranean,Lebanese,Cocktail Bars",$31-60,$31-60,"
                                A
                            ",57,145,279,837,834,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,,No,,Trendy,Dressy,Average,
B8R7R6AMs5yC12oc494hcA,The Cannibal,"American (New),Butcher,Beer Bar",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Street,,Yes,Yes,Yes,No,,Casual,Casual,Average,
na-2_gQCY7ccS2ZkLJDumQ,Waldy’s Wood Fired Pizza & Penne,"Pizza,Italian",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Street,,Yes,No,,No,,Casual,Casual,Average,
1u_vkRFPuT8Aeh7Zk3bKyw,Galata Mediterranean Cuisine,"Turkish,Mediterranean,Halal",$11-30,$11-30,"
                                A
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,"Garage, Street, Validated",,Yes,Yes,Yes,Free,,"Casual, Classy",Casual,Average,
V6xlMNLFTsxB4W0VVcRK_Q,230 Fifth Rooftop Bar,"Cocktail Bars,American (New)",$11-30,$11-30,,493,390,715,717,314,Yes,Full Bar,,No,,,Yes,Street,,No,Yes,,Free,,Trendy,Casual,Average,
UIEeOn92c5TYtGjjRJiQzw,Butcher & Banker,"Steakhouses,American (New),Cocktail Bars",Above $61,Above $61,,8,5,10,10,15,Yes,Full Bar,,,,,No,,,No,Yes,,Free,,,Dressy,Average,
