Id,Name,category,lowprice,highprice,health_index,star1,star2,star3,star4,star5,Accept_Credit_Card,Alcohol,Appointment_Only,Caters,Delivers,Dogs_Allowed,Outdoor_Seating,Parking,Smoking_allowed,Take_out,Takes_Reservations,Wheelchair_Accessible,WIFI,Opened_24hrs,Ambience,Attire,Noise_Level,Music
CCUEBkzBjdtlSyN9JS97BA,Buffalo Wild Wings,"Chicken Wings,American (Traditional),Sports Bars",$11-30,$11-30,,29,24,31,43,31,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,Yes,Free,,Casual,,Loud,
6eiWLIo58e4q1pOt_p6FXQ,Sorrento Ristorante Italiano,Italian,$31-60,$31-60,,15,16,33,65,144,Yes,Full Bar,,Yes,,,No,Valet,,No,Yes,,No,,"Romantic, Classy",Dressy,Average,
P-QAU5J_Wu_WfSpMDZylJg,Cafe Luxor,"American (Traditional),Hookah Bars,Sports Bars",$11-30,$11-30,,98,23,19,18,41,Yes,Full Bar,,No,,,Yes,"Valet, Private Lot",,Yes,Yes,,Free,,Casual,Casual,Average,
gv9fcHYzWIEg0Ml31usZ9g,Nundini Chef’s Table,"Italian,Gelato,Wine Bars",$11-30,$11-30,,27,24,28,58,85,Yes,Beer & Wine Only,,Yes,,,Yes,"Valet, Private Lot",,Yes,Yes,Yes,Free,,,Casual,Average,
pr9Hcn5fjpxWLZzIbNb8Cw,Lucille’s,"American (New),Southern",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Street, Private Lot",,Yes,Yes,Yes,Free,,Casual,Casual,Average,
2BKr3Iu24F64GvTOg288PQ,L’Olivier Restaurant,"American (New),French,Brasseries",$31-60,$31-60,,20,14,27,33,49,Yes,Full Bar,,Yes,,,Yes,Valet,,Yes,Yes,,Free,,Classy,Dressy,Average,
mtGZS8a0TKeLkQbAylbNPg,Urban Eats,"American (New),Bakeries,Coffee & Tea",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,Yes,Yes,"Valet, Street, Private Lot",,Yes,No,Yes,Free,,"Casual, Trendy",Casual,Average,
UvWyoMRUMWhjw4Blj_9a4w,Star Fish,"Seafood,Wine Bars",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,"Valet, Private Lot",,Yes,Yes,Yes,No,,"Trendy, Upscale",Casual,Average,
9FA1esS8PrZapjaZxlU3gQ,Provisions,"American (New),Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Valet, Private Lot",,Yes,Yes,,No,,Trendy,Casual,Average,
OYiE24uzI_YKGuchV8xo0Q,Piola,"Pizza,Italian,Salad",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,Yes,Yes,"Valet, Garage, Street",,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Average,
1oPxBD7nBPa8I6ZCeX1Svg,Damian’s Cucina Italiana,"Restaurants,Cocktail Bars",$31-60,$31-60,,12,18,22,50,80,Yes,Full Bar,,Yes,,,No,Valet,,Yes,Yes,,Free,,"Romantic, Classy",Dressy,Average,
I1VlZBW80UL3E3NvahlqXg,Oporto Fooding House & Wine,"Tapas/Small Plates,Portuguese,Wine Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage, Street",,Yes,Yes,Yes,Free,,Trendy,Dressy,Average,
EodTSFN1IuhLuOli4ihw9g,Luna Y Sol Mexican Grill,"Mexican,Breakfast & Brunch,Cocktail Bars",Under $10,Under $10,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Garage, Private Lot",,Yes,No,Yes,Free,,Casual,Casual,Average,
kiqro_zYm0oL_kwrUF3Edg,Ibiza Food & Wine Bar,"Wine Bars,American (New),Basque",$31-60,$31-60,,22,23,52,144,186,Yes,Full Bar,,No,,,Yes,Valet,,No,Yes,Yes,Free,,"Romantic, Classy",Dressy,Average,Background
po_D9oH5ahsD0tDWpFmREQ,M&M Grill,"Mediterranean,Mexican,Burgers",Under $10,Under $10,,19,19,36,169,370,Yes,No,,No,,,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
N5xMxAvwJjLNTY9O3I5y5Q,Hughie’s,"Vietnamese,Gastropubs,American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,Yes,Yes,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,
-Btep8u-_EGtlYuucK6zkA,Reef,"Seafood,Lounges",$31-60,$31-60,,31,76,129,220,244,Yes,Full Bar,,Yes,,Yes,Yes,"Valet, Garage, Street",,Yes,Yes,Yes,Free,,Trendy,Dressy,Average,Background
M1a5xbE1PjjjxBdGcbKxUg,Cyclone Anaya’s Mexican Kitchen,"Tex-Mex,Mexican,Bars",$11-30,$11-30,,119,97,127,138,70,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,No,,Trendy,Casual,Loud,
eLJIxvINFt5eLWX2X_HV8Q,Buffalo Wild Wings,"Sports Bars,American (Traditional),Chicken Wings",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,,Loud,
UQN5dh00ezd3L3runX7MlA,Weights + Measures,"Bakeries,Gastropubs,American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,"Street, Private Lot",,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
ZwUZhbCgjV2tES00V0w69A,Poitín,"Cocktail Bars,American (New)",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,,,,Yes,"Street, Private Lot",,Yes,Yes,,No,,,Casual,,
BzMY8FGwrsLzoAMaUNCu6A,South Bank Seafood Bar,"Seafood,Cajun/Creole,Asian Fusion",$11-30,$11-30,,25,17,37,63,94,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,No,,No,,"Casual, Trendy",Casual,Average,
32hMRsZlsjcidvQSZTrLmQ,Onion Creek Cafe,"Coffee & Tea,Bars,Breakfast & Brunch",$11-30,$11-30,,61,60,128,285,205,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
yif1pqRj5r_dhlMroc8RnA,Rainbow Lodge,"American (New),Seafood,Wine Bars",$31-60,$31-60,,36,33,64,119,167,Yes,Full Bar,,Yes,,,Yes,,,Yes,Yes,,No,,Romantic,Dressy,Average,
vVxrh4Jf6Cq_-PKg8YObFg,Cavatore Italian Restaurant,Italian,$11-30,$11-30,,32,34,56,75,113,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
mCPQzOgjy_pjb7r1rRnE3w,BB’s Tex-Orleans,Cajun/Creole,$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
wkcSfUXqL8Bu4AASxPDd4A,The Barking Pig,"Wine Bars,Cocktail Bars,Breakfast & Brunch",$11-30,$11-30,,28,20,26,53,70,Yes,Full Bar,,No,,Yes,Yes,"Street, Private Lot",,Yes,No,Yes,Free,,"Casual, Trendy",Casual,Average,Juke Box
z4UopTuEkrO4LT1sVq6LJw,B&B Butchers & Restaurant,"Butcher,Steakhouses,Cocktail Bars",$31-60,$31-60,,70,92,130,191,283,Yes,Full Bar,,Yes,,,Yes,"Valet, Private Lot",,Yes,Yes,Yes,No,,Classy,Dressy,Average,
O6GGqGKnVP8PVkMdXeReqA,Trofi Resturant,"American (New),Southern,Breakfast & Brunch",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,,,,No,,,Yes,Yes,,,,,Casual,Average,
fZsyLhNQ0GvtKFzCKxS7Yg,Crisp,"Italian,American (New)",$11-30,$11-30,,46,71,123,246,281,Yes,Beer & Wine Only,,No,,No,Yes,"Valet, Street, Private Lot, Validated",,Yes,Yes,Yes,Free,,Trendy,Casual,Average,
U8Cb7enlBYXhel_pZchr4w,Cane Rosso,"Pizza,Italian",$11-30,$11-30,,34,40,50,89,101,Yes,Full Bar,,Yes,,Yes,Yes,"Valet, Street",,Yes,Yes,Yes,No,,Casual,Casual,Average,
bvJx8Ez9iBl1Jo3yMRJuMA,Maison Pucha Bistro,"French,American (New),Modern European",$11-30,$11-30,,16,13,21,33,63,Yes,Full Bar,,,,,Yes,,,No,Yes,,,,Romantic,Dressy,,
oP0JKsizDX2hSojsU_4Csw,Collina’s Italian Cafe,Italian,$11-30,$11-30,,0,0,0,0,0,Yes,No,,Yes,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
Ap0Td6JKyKH013jqe2CLzg,III Forks Prime Steakhouse,Steakhouses,$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,No,"Valet, Garage, Street",,Yes,Yes,Yes,Free,,Classy,Dressy,Average,
TtxMdT82vPw3V0DgwzaDpg,Liberty Kitchen & Oyster Bar,"American (New),Seafood,Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
mnK-RBHn6qzKHhhygkVH9w,Little Napoli Italian Cuisine,"Italian,Wine Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
WsuI8Fn0RDJkf4HWGc8OTQ,Quattro Restaurant,"Italian,Breakfast & Brunch",$31-60,$31-60,,14,15,27,47,65,Yes,Full Bar,,Yes,,No,No,Valet,,Yes,Yes,Yes,Free,,Upscale,Dressy,Quiet,
fyXynRba9znW2LrsaZxgVg,Pappas Bros Steakhouse,Steakhouses,Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,No,,,No,Valet,,Yes,Yes,,Free,,"Classy, Upscale",Dressy,Average,
5nttRsGGVgfYHxGFCwEEuQ,Down House,"Breakfast & Brunch,Coffee & Tea,Cocktail Bars",$11-30,$11-30,,96,118,174,351,282,Yes,Full Bar,,No,,Yes,Yes,"Street, Private Lot",,Yes,Yes,Yes,Free,,"Hipster, Casual",Casual,Average,
BksGHqC1MhkHENSXsB98-w,Table 7 Bistro,American (New),$11-30,$11-30,,19,16,15,23,13,Yes,Full Bar,,Yes,,,Yes,"Valet, Street",,Yes,Yes,,Free,,,Casual,Quiet,
s9ZJA4knAs1o7Wo4UeIh_Q,MKT BAR,"American (New),Music Venues,Breakfast & Brunch",$11-30,$11-30,,39,36,82,167,182,Yes,Beer & Wine Only,,Yes,,,Yes,"Garage, Street",,Yes,Yes,,Free,,"Casual, Trendy",Casual,Loud,"DJ, Live"
giFlDglx4sw_HhBQcapvIg,Pappadeaux Seafood Kitchen,"Seafood,Cajun/Creole",$11-30,$11-30,,12,3,13,35,56,Yes,Full Bar,,,,,Yes,,,Yes,Yes,,Free,,Casual,Casual,Average,
zA6Q9MVc2Tk4HTrurx2avQ,El Big Bad,"Mexican,Cocktail Bars,Gastropubs",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Street,,Yes,Yes,No,Free,,Casual,Casual,Average,
Az9zW6yZIp6Gr_yIeDr8HQ,The Moonshiners Southern Table + Bar,"Southern,Cocktail Bars,Breakfast & Brunch",$11-30,$11-30,,28,41,64,123,161,Yes,Full Bar,,No,,Yes,Yes,"Garage, Street, Private Lot",,Yes,No,Yes,Free,,"Casual, Trendy",Casual,Average,
hHvaKf479t_jxWzO2-AYsA,Treebeards,"Cajun/Creole,Southern,Cafeteria",Under $10,Under $10,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,No,,No,,Casual,,Average,
Rv5l4RJxlUP0cFZtRwB2Zg,Batanga,"Tapas/Small Plates,Cocktail Bars,Latin American",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,"Valet, Street, Private Lot",,Yes,Yes,,Free,,Trendy,Casual,Average,Live
qwwRCIbAaaxIbCwWovXV6A,Xochi,"Mexican,Breakfast & Brunch,Bars",$31-60,$31-60,,22,30,61,119,212,Yes,Full Bar,,No,,,Yes,Street,,Yes,Yes,,Free,,"Trendy, Classy, Upscale",Dressy,Average,
2Hsx_X-zX2xuz0-9MaG-3w,Vic & Anthony’s Steakhouse,"Steakhouses,American (New)",Above $61,Above $61,,0,0,0,0,0,Yes,Full Bar,,No,,,No,"Valet, Street",,Yes,Yes,,Free,,"Classy, Upscale",Dressy,Average,
XPdL-df73m-sYrTndOrb3Q,Osso & Kristalla,"Italian,Pizza",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Street,,Yes,Yes,Yes,Free,,"Casual, Trendy",Casual,Average,
g8n5kLWilWhIVXJP8LZ1lQ,Jimmy G’s,"Cajun/Creole,Seafood",$11-30,$11-30,,34,29,37,49,64,Yes,Full Bar,,Yes,,No,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
f5o1NtLkQbe4-VT9DqzAsg,BreWingZ Restaurant and Bar,"Chicken Wings,Sports Bars,American (Traditional)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,No,,Free,,Divey,,Average,
GQOhYffF4-3piZxrDrnTTA,Pappadeaux Seafood Kitchen,"Seafood,Cajun/Creole",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,,No,,,Yes,No,,Free,,Casual,Casual,Average,
YJgYaoBDDBomaG2KBddGPQ,Cat Cora’s Kitchen,American (New),$11-30,$11-30,,37,41,51,101,102,Yes,Full Bar,,No,,,No,Garage,,Yes,No,,Free,,Casual,Casual,Average,
APECdd5_koT_SCeFZtmBgw,The Toasted Yolk Cafe,"Breakfast & Brunch,American (New),Salad",$11-30,$11-30,"
                                100 out of 100
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,No,No,,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
23f1WhgIDNih9vn7SrCTeQ,Timmy Chan Restaurant,"Chinese,Seafood,Chicken Wings",Under $10,Under $10,,0,0,0,0,0,Yes,No,,,,,No,Private Lot,,Yes,No,Yes,,,,,Average,
Rn9uaxtp2hnHq83E73mxXw,Jus’ Mac,American (New),$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
OzZQtKyWfUfP0A-Z0QY0lg,Golden Seafood House,Seafood,$11-30,$11-30,,18,6,19,48,40,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,No,Yes,No,,Casual,Casual,Average,
hffBcbZ65lCjRAo-mwqZxw,Potatoe Patch,"Seafood,American (Traditional),Steakhouses",$11-30,$11-30,"
                                85 out of 100
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,No,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
4HV_hC25H51ys1pHnSf53A,Chili’s,"American (Traditional),Bars,Tex-Mex",$11-30,$11-30,"
                                90 out of 100
                            ",33,13,8,9,9,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
vdCbkulRSp61-X12JL4tlA,Le’ Pam’s House of Creole,"Cajun/Creole,Southern,Soul Food",$11-30,$11-30,"
                                85 out of 100
                            ",6,7,10,49,413,Yes,No,,Yes,,,No,,,Yes,No,,Free,,Casual,Casual,Average,
ItldJz9i-lDH4WmzN2-msQ,Los Cucos Mexican Cafe - Fall Creek,"Mexican,Bars,Tex-Mex",$11-30,$11-30,"
                                82 out of 100
                            ",31,19,22,26,49,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
xRsV5X9QTvPKRp8jqdOPxw,El Refu,"Mexican,Tex-Mex,Bars",$11-30,$11-30,"
                                85 out of 100
                            ",9,5,6,6,11,Yes,,,,,,No,,,Yes,Yes,,,,,Casual,Average,
t24B8RstGYevpTkhR_ex1A,Tony’s Seafood & More,Seafood,$11-30,$11-30,,0,0,1,0,2,Yes,,,,,,No,,,Yes,No,,Free,,,Casual,,
hNy7Mo8McOF-QBRKC1nzoA,HB Japanese Steak House,"Japanese,Steakhouses,Sushi Bars",$11-30,$11-30,"
                                84 out of 100
                            ",12,8,8,8,12,Yes,Full Bar,,No,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
5ngjrYkQOUuw07O6qkk1Lw,Italiano’s Restaurant,"Pizza,Italian",$11-30,$11-30,"
                                94 out of 100
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Casual,Casual,Average,
YWOBxjZQxrkHWw3PBtzWFw,Pappas Seafood House,Seafood,$11-30,$11-30,"
                                98 out of 100
                            ",16,19,25,63,87,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
vncZwOaorumCZYwXccGqOg,Chuy’s,"Tex-Mex,Mexican,Bars",$11-30,$11-30,"
                                88 out of 100
                            ",0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
C5lIHzyytQSBjZVVWWyS5g,Cheddar’s Scratch Kitchen,"American (Traditional),Comfort Food,Bars",$11-30,$11-30,"
                                98 out of 100
                            ",93,35,28,42,29,Yes,Full Bar,,No,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
WaeYGFs9XVZfX7gXY8e2cQ,Moon Tower Inn,"Dive Bars,Hot Dogs,Beer Gardens",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,No,,,Yes,"Street, Private Lot",,Yes,No,,No,,Hipster,,Average,
KISielelNaDLG1lXo-qltA,The Provisioner’s Tale,"American (Traditional),Wine Bars,Breakfast & Brunch",$11-30,$11-30,,4,0,2,0,10,Yes,No,,Yes,,Yes,Yes,Street,,Yes,Yes,Yes,Free,,,Casual,,
UEiFDeG9hsxuM-YmpF6nSA,Kababi Zaytoon,Mediterranean,$11-30,$11-30,"
                                81 out of 100
                            ",27,21,23,52,70,Yes,No,,Yes,,No,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Quiet,
TqbzDpUI9_SREzH_AfejlQ,Nancy’s Hustle,"American (New),Tapas/Small Plates,Modern European",$11-30,$11-30,,8,4,17,55,166,Yes,Full Bar,,No,,No,No,"Street, Private Lot",,No,Yes,Yes,Free,,"Casual, Trendy, Intimate, Classy",Casual,Loud,
gR8nHSrKmB4LbTksg5TADA,Krav’n Cajun,Cajun/Creole,Under $10,Under $10,"
                                86 out of 100
                            ",0,0,0,0,0,Yes,No,,,,,No,,,Yes,No,,Free,,,Casual,,
oiBDB9o0nYUf-wDokrJALQ,Zachary’s Cajun Cafe,"Cajun/Creole,Seafood",$11-30,$11-30,,21,29,24,59,65,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
tEGmJOR-nAUmqU2EI_Qw-A,The Union Kitchen,"American (New),Breakfast & Brunch",$11-30,$11-30,,29,42,41,98,145,Yes,Full Bar,,Yes,,,Yes,,,Yes,Yes,,Free,,Intimate,Casual,Average,
TKeCzQAy6mpnwLvhpJ084w,Vero Italian Kitchen,Italian,Under $10,Under $10,"
                                97 out of 100
                            ",0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,
0JTreCz32EjrOUf7nP7HuQ,Razzoo’s Cajun Cafe,"Cajun/Creole,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
GfRADWmmaDCV3VdPj5-2vQ,Pappadeaux Seafood Kitchen,"Cajun/Creole,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
AjB5u7SN6Heybe93KJerRg,Pappasito’s Cantina,"Tex-Mex,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Loud,
NywqN-PHTA_a1P6QpBKCmQ,Berryhill Sugar Land,"Mexican,Bars",Under $10,Under $10,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
a8dP7IMMF48wFRYikQ_1cw,Churrascos Sugar Land,"Latin American,Seafood,Brazilian",$31-60,$31-60,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,,No,,Trendy,Casual,Average,
YiIe6Hc9ILs9AlRWq3_j1g,Chuy’s,"Tex-Mex,Bars,Mexican",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Loud,
FZYX1JYZrki-cBX601u3pA,The Roof,"American (Traditional),Lounges",$11-30,$11-30,,17,11,11,12,17,Yes,Full Bar,,No,,,Yes,"Garage, Private Lot",,Yes,Yes,Yes,No,,"Intimate, Romantic",Casual,Loud,
84wwd6yQtUuYTncZMvEs1A,BJ’s Restaurant & Brewhouse,"Pizza,Breweries,American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
xxsmBbr2rma3hcUcxcqBTA,bellagreen,"American (New),Gluten-Free,Salad",$11-30,$11-30,,19,25,39,91,77,Yes,Beer & Wine Only,,Yes,,No,Yes,"Valet, Garage, Street",,Yes,No,Yes,Free,,Casual,,Average,
0GHVLGiPedjhkdel6yAUgg,The Middle Spoon,"Desserts,Cocktail Bars,Gastropubs",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,No,Yes,Garage,,Yes,Yes,Yes,Free,,"Trendy, Intimate, Classy",Casual,Quiet,
YHyYvPerW9tYZQCv8zzD3g,Turquoise Grill & Bar,"Mediterranean,Turkish,Greek",$11-30,$11-30,,23,31,20,48,104,Yes,Full Bar,,Yes,,Yes,Yes,"Garage, Street",,Yes,Yes,,Free,,Casual,Casual,Average,
-UGMt54qjBOaKCmlyEYc4w,Naseeb Indian Restaurant,"Indian,Vegetarian,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,No,,Yes,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
BPgLStNSXwFBWfgN4NNPEA,La Madeleine French Bakery & Cafe,"French,Cafes,Soup",$11-30,$11-30,,36,31,43,36,24,Yes,No,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
ZFU4MLeddJmfveQJsTdwXQ,The Cheesecake Factory,"Desserts,American (New)",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,Yes,,,Yes,Yes,,No,,Casual,Casual,Average,
rETP82gneXlLSPhU6x7k5A,Dimassi’s Mediterranean Buffet,"Mediterranean,Buffets,Middle Eastern",$11-30,$11-30,,3,10,8,15,23,Yes,No,,,,,Yes,,,Yes,Yes,Yes,No,,Casual,Casual,Average,
3No1_3dc_lveYA2ckbnZfw,Floyds Cajun Seafood - Sugar Land,"Steakhouses,Seafood,Cajun/Creole",$11-30,$11-30,,39,45,34,57,63,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,Yes,Free,,Casual,Casual,Average,
nim-pVHeHeGrsUKELq_gGQ,Nikoz Fusion Grill,Mediterranean,Under $10,Under $10,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,No,Private Lot,,Yes,No,,Free,,Casual,Casual,Average,
nBRBnRIj96L6F0S2shE30w,Kabob Cafe,"Persian/Iranian,Middle Eastern,Mediterranean",$11-30,$11-30,,5,4,15,31,40,Yes,No,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Quiet,
koaH1B5TLTp4hP_nDPgydQ,Dumar’s Mediterranean Grill,"Mediterranean,Syrian",Under $10,Under $10,,11,7,9,29,47,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,No,,Free,,Casual,Casual,Quiet,
LEVuN5ZnJW2F6fJw65mt1A,Olive Garden Italian Restaurant,"Italian,Salad",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
KE-VyLa4a5Q-4wLPkDnbYQ,Keepers Japanese Restaurant & Bar,"Japanese,Sushi Bars,Bars",$11-30,$11-30,,39,39,57,171,212,Yes,Full Bar,,No,,No,Yes,Private Lot,,Yes,Yes,,Free,,"Casual, Trendy",Casual,Average,
sHmLKx1zfmqey_TjaoR3-g,Russo’s Coal Fired Italian Kitchen,"Pizza,Italian,Wine Bars",$11-30,$11-30,,0,0,0,0,0,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,No,,No,,Casual,Casual,Average,
3P5pq-su7-v7mVu-hmlxoQ,Texas Roadhouse,"Steakhouses,Barbeque,American (Traditional)",$11-30,$11-30,,27,16,24,38,34,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,No,,No,,Casual,Casual,Loud,
BvZzEYCyjtoD9G1vFDSNaw,LongHorn Steakhouse,"Steakhouses,American (Traditional),Barbeque",$11-30,$11-30,,19,14,17,18,30,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,,Free,,Casual,Casual,Average,
nyw2LHrHSHO4tDmh6KlvHw,Olive Garden Italian Restaurant,"Italian,Salad",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,Yes,,,No,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
_4O57SAgWtUafcBT4ruWSw,Grazia Italian Kitchen,"Italian,Seafood,Pizza",$11-30,$11-30,,42,53,64,119,359,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
H14LHMB5ScfQL_FgZj926w,BB’s Tex-Orleans,"Cajun/Creole,Seafood,Salad",$11-30,$11-30,,53,38,43,50,86,Yes,Full Bar,,Yes,,,Yes,Private Lot,,Yes,No,Yes,No,,Casual,Casual,Average,
ORcbuR_dK5CFqynyoSqXcA,Jimmy Changas - Pearland,"Tex-Mex,Bars,Mexican",$11-30,$11-30,,15,9,21,48,78,Yes,Full Bar,,Yes,,No,No,Private Lot,,Yes,No,Yes,Free,,"Casual, Trendy",Casual,Average,Background
Kt-mDFD7oyTV8lwr9kV0Nw,Santa Barbara Italian Cafe,"Italian,Seafood",$11-30,$11-30,,20,14,6,29,32,Yes,Beer & Wine Only,,Yes,,,Yes,Private Lot,,Yes,Yes,Yes,Free,,Casual,Casual,Average,
oq51yfIIFpR6HmjqZdnLQQ,Atchafalaya Crawfish,Cajun/Creole,$11-30,$11-30,,0,0,0,0,0,Yes,No,,No,,,No,Private Lot,,Yes,Yes,,No,,Casual,Casual,Quiet,
zIzMKgKPrCAayYxsjjhBaw,Pappadeaux Seafood Kitchen,"Cajun/Creole,Seafood",$11-30,$11-30,,0,0,0,0,0,Yes,Full Bar,,No,,No,No,,,Yes,No,,Free,,Casual,Casual,Average,
DBwamokFOkRlhGeaf7AmBg,Casian Crawfish,"Seafood,Vietnamese,Cajun/Creole",$11-30,$11-30,,0,0,0,0,0,Yes,No,,Yes,,No,Yes,"Street, Private Lot",,Yes,No,Yes,No,,Casual,Casual,Average,
KcQfxWdd5DAigchALEntig,George’s Pizza & Italian Cuisine,Italian,Under $10,Under $10,,1,1,3,11,15,Yes,Beer & Wine Only,,,,,No,,,Yes,No,,No,,,Casual,,
